SEASON_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE
21996,61,Carl Herrera,1610612759,SAS,San Antonio Spurs,0029601187,1997-04-20,SAS vs. HOU,L,40,8,20,0.4,0,0,null,3,9,0.333,5,9,14,1,1,1,0,6,19,-9,0
21996,17,Clyde Drexler,1610612745,HOU,Houston Rockets,0029601187,1997-04-20,HOU @ SAS,W,41,7,19,0.368,1,6,0.167,3,4,0.75,3,4,7,3,2,0,0,4,18,8,0
21996,246,Greg Anderson,1610612759,SAS,San Antonio Spurs,0029601187,1997-04-20,SAS vs. HOU,L,24,1,2,0.5,0,0,null,0,0,null,1,4,5,0,2,0,1,4,2,-12,0
21996,787,Charles Barkley,1610612745,HOU,Houston Rockets,0029601187,1997-04-20,HOU @ SAS,W,39,8,19,0.421,1,5,0.2,7,9,0.778,3,11,14,4,0,0,3,3,24,7,0
21996,1074,Matt Maloney,1610612745,HOU,Houston Rockets,0029601187,1997-04-20,HOU @ SAS,W,38,5,10,0.5,4,8,0.5,0,0,null,0,1,1,4,0,0,2,3,14,3,0
21996,422,Avery Johnson,1610612759,SAS,San Antonio Spurs,0029601187,1997-04-20,SAS vs. HOU,L,23,8,13,0.615,0,1,0.0,1,2,0.5,1,3,4,4,0,0,0,1,17,-6,0
21996,788,Kevin Willis,1610612745,HOU,Houston Rockets,0029601187,1997-04-20,HOU @ SAS,W,19,3,6,0.5,0,0,null,0,0,null,2,5,7,0,0,2,1,1,6,-2,0
21996,1122,Dominique Wilkins,1610612759,SAS,San Antonio Spurs,0029601187,1997-04-20,SAS vs. HOU,L,35,7,13,0.538,1,4,0.25,3,4,0.75,2,2,4,2,0,0,2,0,18,-8,0
21996,137,Vernon Maxwell,1610612759,SAS,San Antonio Spurs,0029601187,1997-04-20,SAS vs. HOU,L,11,1,3,0.333,0,2,0.0,0,0,null,0,1,1,2,0,0,1,1,2,8,0
21996,698,Eddie Johnson,1610612745,HOU,Houston Rockets,0029601187,1997-04-20,HOU @ SAS,W,33,1,8,0.125,0,3,0.0,5,5,1.0,3,3,6,1,0,0,2,1,7,2,0
21996,970,Othella Harrington,1610612745,HOU,Houston Rockets,0029601187,1997-04-20,HOU @ SAS,W,1,0,0,null,0,0,null,0,0,null,0,0,0,0,0,0,0,0,0,0,0
21996,9,Sedale Threatt,1610612745,HOU,Houston Rockets,0029601187,1997-04-20,HOU @ SAS,W,21,1,4,0.25,1,3,0.333,0,0,null,1,1,2,2,0,0,1,3,3,-5,0
21996,219,Vinny Del Negro,1610612759,SAS,San Antonio Spurs,0029601187,1997-04-20,SAS vs. HOU,L,42,5,12,0.417,0,0,null,1,2,0.5,1,5,6,3,0,0,1,4,11,-10,0
21996,988,Randy Livingston,1610612745,HOU,Houston Rockets,0029601187,1997-04-20,HOU @ SAS,W,12,2,3,0.667,0,0,null,0,0,null,1,1,2,3,1,0,1,1,4,4,0
21996,781,Will Perdue,1610612759,SAS,San Antonio Spurs,0029601187,1997-04-20,SAS vs. HOU,L,26,6,11,0.545,0,0,null,4,4,1.0,6,3,9,1,0,2,1,4,16,9,0
21996,994,Jamie Feick,1610612759,SAS,San Antonio Spurs,0029601187,1997-04-20,SAS vs. HOU,L,6,0,1,0.0,0,1,0.0,2,2,1.0,0,0,0,1,1,1,0,0,2,6,0
21996,165,Hakeem Olajuwon,1610612745,HOU,Houston Rockets,0029601187,1997-04-20,HOU @ SAS,W,37,9,16,0.563,0,0,null,9,9,1.0,2,6,8,3,0,3,2,5,27,3,0
21996,724,Cory Alexander,1610612759,SAS,San Antonio Spurs,0029601187,1997-04-20,SAS vs. HOU,L,32,3,11,0.273,0,8,0.0,6,6,1.0,0,3,3,7,1,1,2,1,12,2,0
21996,952,Antoine Walker,1610612738,BOS,Boston Celtics,0029601182,1997-04-20,BOS vs. TOR,L,41,7,22,0.318,2,5,0.4,5,6,0.833,1,6,7,5,1,0,6,1,21,-31,0
21996,1136,Brett Szabo,1610612738,BOS,Boston Celtics,0029601182,1997-04-20,BOS vs. TOR,L,25,1,4,0.25,0,0,null,3,4,0.75,1,2,3,1,0,0,0,5,5,-11,0
21996,1041,Nate Driggers,1610612738,BOS,Boston Celtics,0029601182,1997-04-20,BOS vs. TOR,L,19,2,5,0.4,0,1,0.0,2,3,0.667,1,1,2,2,0,0,1,0,6,-10,0
21996,757,Damon Stoudamire,1610612761,TOR,Toronto Raptors,0029601182,1997-04-20,TOR @ BOS,W,37,12,23,0.522,3,8,0.375,5,5,1.0,1,4,5,6,3,0,0,0,32,21,0
21996,133,David Wesley,1610612738,BOS,Boston Celtics,0029601182,1997-04-20,BOS vs. TOR,L,35,6,10,0.6,1,4,0.25,2,4,0.5,0,4,4,6,0,0,5,4,15,-20,0
21996,103,Todd Day,1610612738,BOS,Boston Celtics,0029601182,1997-04-20,BOS vs. TOR,L,36,8,17,0.471,4,8,0.5,2,2,1.0,0,6,6,4,0,0,3,2,22,-21,0
21996,704,Shawn Respert,1610612761,TOR,Toronto Raptors,0029601182,1997-04-20,TOR @ BOS,W,11,2,2,1.0,1,1,1.0,0,0,null,1,1,2,4,2,0,2,0,5,10,0
21996,1005,Walt Williams,1610612761,TOR,Toronto Raptors,0029601182,1997-04-20,TOR @ BOS,W,29,3,9,0.333,1,2,0.5,0,0,null,0,3,3,2,2,1,1,5,7,20,0
21996,1381,John Long,1610612761,TOR,Toronto Raptors,0029601182,1997-04-20,TOR @ BOS,W,6,0,3,0.0,0,1,0.0,0,0,null,0,0,0,1,0,0,0,0,0,2,0
21996,57,Doug Christie,1610612761,TOR,Toronto Raptors,0029601182,1997-04-20,TOR @ BOS,W,39,8,19,0.421,3,9,0.333,8,8,1.0,0,1,1,5,3,1,0,2,27,30,0
21996,984,Steve Hamer,1610612738,BOS,Boston Celtics,0029601182,1997-04-20,BOS vs. TOR,L,19,2,2,1.0,0,0,null,4,8,0.5,2,3,5,0,0,0,2,3,8,-9,0
21996,461,Popeye Jones,1610612761,TOR,Toronto Raptors,0029601182,1997-04-20,TOR @ BOS,W,37,7,9,0.778,0,0,null,3,6,0.5,5,7,12,3,1,2,1,5,17,32,0
21996,1138,Michael Hawkins,1610612738,BOS,Boston Celtics,0029601182,1997-04-20,BOS vs. TOR,L,17,2,3,0.667,1,1,1.0,0,0,null,0,1,1,1,1,0,2,4,5,-16,0
21996,1073,Reggie Slater,1610612761,TOR,Toronto Raptors,0029601182,1997-04-20,TOR @ BOS,W,33,9,15,0.6,0,1,0.0,3,5,0.6,0,4,4,0,1,1,0,3,21,22,0
21996,948,Marcus Camby,1610612761,TOR,Toronto Raptors,0029601182,1997-04-20,TOR @ BOS,W,29,7,11,0.636,0,0,null,0,1,0.0,0,5,5,2,3,0,1,3,14,19,0
21996,175,Alton Lister,1610612738,BOS,Boston Celtics,0029601182,1997-04-20,BOS vs. TOR,L,12,1,2,0.5,0,0,null,0,0,null,1,2,3,0,0,0,1,2,2,-9,0
21996,32,Clifford Rozier,1610612761,TOR,Toronto Raptors,0029601182,1997-04-20,TOR @ BOS,W,11,1,1,1.0,0,0,null,0,0,null,1,1,2,0,0,0,0,0,2,-1,0
21996,412,Sharone Wright,1610612761,TOR,Toronto Raptors,0029601182,1997-04-20,TOR @ BOS,W,7,0,0,null,0,0,null,0,0,null,0,0,0,2,0,0,0,2,0,0,0
21996,55,Marty Conlon,1610612738,BOS,Boston Celtics,0029601182,1997-04-20,BOS vs. TOR,L,35,4,11,0.364,0,0,null,2,2,1.0,4,10,14,2,1,0,3,1,10,-28,0
21996,697,Fred Hoiberg,1610612754,IND,Indiana Pacers,0029601185,1997-04-20,IND vs. DET,L,23,1,6,0.167,1,5,0.2,4,4,1.0,0,1,1,2,1,0,1,5,7,-4,0
21996,1036,Litterial Green,1610612765,DET,Detroit Pistons,0029601185,1997-04-20,DET @ IND,W,0,0,0,null,0,0,null,0,0,null,0,0,0,0,0,0,0,1,0,-4,0
21996,397,Reggie Miller,1610612754,IND,Indiana Pacers,0029601185,1997-04-20,IND vs. DET,L,39,7,14,0.5,5,6,0.833,8,8,1.0,1,2,3,4,0,0,4,3,27,2,0
21996,255,Grant Hill,1610612765,DET,Detroit Pistons,0029601185,1997-04-20,DET @ IND,W,39,12,20,0.6,0,0,null,14,21,0.667,0,7,7,7,1,0,3,3,38,6,0
21996,147,Jalen Rose,1610612754,IND,Indiana Pacers,0029601185,1997-04-20,IND vs. DET,L,24,0,8,0.0,0,1,0.0,0,0,null,0,4,4,5,2,0,2,4,0,-4,0
21996,328,Rick Mahorn,1610612765,DET,Detroit Pistons,0029601185,1997-04-20,DET @ IND,W,13,2,3,0.667,0,0,null,0,0,null,1,1,2,0,0,0,0,3,4,-3,0
21996,689,Theo Ratliff,1610612765,DET,Detroit Pistons,0029601185,1997-04-20,DET @ IND,W,22,1,4,0.25,0,0,null,2,2,1.0,1,1,2,0,0,3,1,4,4,10,0
21996,905,Dale Davis,1610612754,IND,Indiana Pacers,0029601185,1997-04-20,IND vs. DET,L,40,5,9,0.556,0,0,null,0,2,0.0,7,7,14,1,1,0,0,3,10,-6,0
21996,1064,Brent Scott,1610612754,IND,Indiana Pacers,0029601185,1997-04-20,IND vs. DET,L,2,0,1,0.0,0,0,null,0,0,null,0,0,0,0,0,0,0,2,0,0,0
21996,901,Otis Thorpe,1610612765,DET,Detroit Pistons,0029601185,1997-04-20,DET @ IND,W,34,3,9,0.333,0,0,null,2,3,0.667,1,5,6,1,1,1,0,3,8,-2,0
21996,688,Michael Curry,1610612765,DET,Detroit Pistons,0029601185,1997-04-20,DET @ IND,W,22,0,1,0.0,0,0,null,3,3,1.0,0,1,1,1,0,0,2,0,3,0,0
21996,283,Lindsey Hunter,1610612765,DET,Detroit Pistons,0029601185,1997-04-20,DET @ IND,W,47,10,17,0.588,3,3,1.0,7,8,0.875,0,1,1,3,1,0,1,2,30,5,0
21996,22,Rik Smits,1610612754,IND,Indiana Pacers,0029601185,1997-04-20,IND vs. DET,L,33,11,24,0.458,0,1,0.0,7,9,0.778,4,6,10,1,0,1,2,4,29,-2,0
21996,956,Erick Dampier,1610612754,IND,Indiana Pacers,0029601185,1997-04-20,IND vs. DET,L,16,7,10,0.7,0,0,null,0,0,null,4,2,6,0,1,1,1,1,14,4,0
21996,690,Don Reid,1610612765,DET,Detroit Pistons,0029601185,1997-04-20,DET @ IND,W,3,0,1,0.0,0,0,null,0,0,null,1,0,1,0,0,0,1,0,0,-4,0
21996,349,Mark Jackson,1610612754,IND,Indiana Pacers,0029601185,1997-04-20,IND vs. DET,L,37,4,8,0.5,1,2,0.5,2,2,1.0,2,5,7,12,1,0,1,2,11,9,0
21996,213,Antonio Davis,1610612754,IND,Indiana Pacers,0029601185,1997-04-20,IND vs. DET,L,29,7,15,0.467,0,1,0.0,3,4,0.75,6,3,9,0,0,1,3,3,17,-7,0
21996,966,Jerome Williams,1610612765,DET,Detroit Pistons,0029601185,1997-04-20,DET @ IND,W,3,1,2,0.5,0,0,null,0,0,null,2,0,2,0,1,0,0,1,2,-4,0
21996,696,Travis Best,1610612754,IND,Indiana Pacers,0029601185,1997-04-20,IND vs. DET,L,22,2,5,0.4,1,3,0.333,0,0,null,0,1,1,2,1,0,0,3,5,-12,0
21996,371,Terry Mills,1610612765,DET,Detroit Pistons,0029601185,1997-04-20,DET @ IND,W,35,9,14,0.643,6,11,0.545,0,0,null,0,7,7,0,0,0,3,4,24,11,0
21996,243,Aaron McKie,1610612765,DET,Detroit Pistons,0029601185,1997-04-20,DET @ IND,W,48,4,9,0.444,1,2,0.5,2,2,1.0,2,6,8,7,2,0,1,4,11,5,0
21996,458,Howard Eisley,1610612762,UTA,Utah Jazz,0029601188,1997-04-20,UTA @ SAC,W,17,4,6,0.667,0,0,null,0,0,null,0,1,1,5,1,0,0,2,8,10,0
21996,731,Greg Ostertag,1610612762,UTA,Utah Jazz,0029601188,1997-04-20,UTA @ SAC,W,21,2,3,0.667,0,0,null,1,2,0.5,1,4,5,0,1,0,1,6,5,-7,0
21996,356,Chris Morris,1610612762,UTA,Utah Jazz,0029601188,1997-04-20,UTA @ SAC,W,22,2,5,0.4,1,3,0.333,4,5,0.8,0,4,4,0,0,1,0,6,9,12,0
21996,228,Adam Keefe,1610612762,UTA,Utah Jazz,0029601188,1997-04-20,UTA @ SAC,W,8,1,1,1.0,0,0,null,0,0,null,0,0,0,0,0,0,1,2,2,-3,0
21996,63,Michael Smith,1610612758,SAC,Sacramento Kings,0029601188,1997-04-20,SAC vs. UTA,L,34,2,5,0.4,0,0,null,9,12,0.75,2,4,6,5,1,0,1,5,13,-8,0
21996,252,Karl Malone,1610612762,UTA,Utah Jazz,0029601188,1997-04-20,UTA @ SAC,W,28,7,12,0.583,0,0,null,4,6,0.667,3,3,6,1,1,0,4,2,18,10,0
21996,81,Jeff Grayer,1610612758,SAC,Sacramento Kings,0029601188,1997-04-20,SAC vs. UTA,L,17,3,3,1.0,1,1,1.0,0,2,0.0,1,2,3,3,0,0,2,1,7,2,0
21996,1128,Stephen Howard,1610612762,UTA,Utah Jazz,0029601188,1997-04-20,UTA @ SAC,W,8,2,3,0.667,0,0,null,0,0,null,0,1,1,0,1,0,0,0,4,6,0
21996,722,Corliss Williamson,1610612758,SAC,Sacramento Kings,0029601188,1997-04-20,SAC vs. UTA,L,28,2,7,0.286,0,0,null,5,11,0.455,2,1,3,2,0,0,1,4,9,-7,0
21996,323,Greg Foster,1610612762,UTA,Utah Jazz,0029601188,1997-04-20,UTA @ SAC,W,15,4,5,0.8,0,0,null,2,2,1.0,2,3,5,0,0,0,0,5,10,6,0
21996,204,Jeff Hornacek,1610612762,UTA,Utah Jazz,0029601188,1997-04-20,UTA @ SAC,W,23,4,7,0.571,0,1,0.0,2,2,1.0,0,2,2,7,0,0,0,3,10,-1,0
21996,51,Mahmoud Abdul-Rauf,1610612758,SAC,Sacramento Kings,0029601188,1997-04-20,SAC vs. UTA,L,40,11,16,0.688,5,7,0.714,7,9,0.778,0,1,1,0,0,0,1,3,34,-3,0
21996,178,Olden Polynice,1610612758,SAC,Sacramento Kings,0029601188,1997-04-20,SAC vs. UTA,L,31,7,11,0.636,0,0,null,5,6,0.833,4,5,9,3,1,0,2,2,19,-4,0
21996,310,Bobby Hurley,1610612758,SAC,Sacramento Kings,0029601188,1997-04-20,SAC vs. UTA,L,26,3,8,0.375,0,2,0.0,3,4,0.75,0,1,1,4,0,0,3,1,9,-5,0
21996,156,Antoine Carr,1610612762,UTA,Utah Jazz,0029601188,1997-04-20,UTA @ SAC,W,25,4,10,0.4,0,0,null,4,4,1.0,1,1,2,1,0,0,0,6,12,-7,0
21996,304,John Stockton,1610612762,UTA,Utah Jazz,0029601188,1997-04-20,UTA @ SAC,W,31,6,9,0.667,1,2,0.5,4,4,1.0,0,2,2,14,2,0,2,2,17,-6,0
21996,1489,Lionel Simmons,1610612758,SAC,Sacramento Kings,0029601188,1997-04-20,SAC vs. UTA,L,20,1,3,0.333,0,0,null,4,4,1.0,1,1,2,2,0,1,1,3,6,0,0
21996,1000,Shandon Anderson,1610612762,UTA,Utah Jazz,0029601188,1997-04-20,UTA @ SAC,W,31,6,12,0.5,0,1,0.0,2,2,1.0,2,2,4,0,1,0,1,2,14,2,0
21996,935,Bryon Russell,1610612762,UTA,Utah Jazz,0029601188,1997-04-20,UTA @ SAC,W,12,1,3,0.333,0,0,null,2,2,1.0,0,0,0,1,2,0,0,1,4,-2,0
21996,721,Tyus Edney,1610612758,SAC,Sacramento Kings,0029601188,1997-04-20,SAC vs. UTA,L,22,2,5,0.4,0,1,0.0,6,9,0.667,0,2,2,2,1,0,1,3,10,1,0
21996,1089,Kevin Salvadori,1610612758,SAC,Sacramento Kings,0029601188,1997-04-20,SAC vs. UTA,L,22,1,2,0.5,0,0,null,0,0,null,0,4,4,0,0,3,1,1,2,1,0
21996,1365,Xavier McDaniel,1610612751,NJN,New Jersey Nets,0029601183,1997-04-20,NJN vs. ATL,W,27,4,12,0.333,0,1,0.0,0,0,null,3,2,5,5,0,0,3,1,8,12,0
21996,917,Jack Haley,1610612751,NJN,New Jersey Nets,0029601183,1997-04-20,NJN vs. ATL,W,1,1,2,0.5,0,0,null,0,0,null,1,0,1,0,0,0,0,0,2,-3,0
21996,673,Alan Henderson,1610612737,ATL,Atlanta Hawks,0029601183,1997-04-20,ATL @ NJN,L,29,9,18,0.5,0,0,null,1,1,1.0,5,5,10,3,1,1,0,3,19,-13,0
21996,302,Mookie Blaylock,1610612737,ATL,Atlanta Hawks,0029601183,1997-04-20,ATL @ NJN,L,16,1,7,0.143,0,4,0.0,0,0,null,1,3,4,1,2,0,1,0,2,3,0
21996,968,Priest Lauderdale,1610612737,ATL,Atlanta Hawks,0029601183,1997-04-20,ATL @ NJN,L,20,4,6,0.667,0,0,null,1,2,0.5,0,2,2,0,0,1,4,4,9,-2,0
21996,212,Yinka Dare,1610612751,NJN,New Jersey Nets,0029601183,1997-04-20,NJN vs. ATL,W,5,0,1,0.0,0,0,null,0,0,null,1,2,3,0,0,0,0,2,0,1,0
21996,468,Jon Barry,1610612737,ATL,Atlanta Hawks,0029601183,1997-04-20,ATL @ NJN,L,27,6,11,0.545,4,6,0.667,0,0,null,1,1,2,3,2,0,1,1,16,-15,0
21996,895,Tyrone Corbin,1610612737,ATL,Atlanta Hawks,0029601183,1997-04-20,ATL @ NJN,L,21,1,6,0.167,1,5,0.2,1,2,0.5,0,0,0,1,2,0,0,1,4,-2,0
21996,1096,Ivano Newbill,1610612737,ATL,Atlanta Hawks,0029601183,1997-04-20,ATL @ NJN,L,12,1,1,1.0,0,0,null,0,0,null,0,1,1,2,2,0,0,2,2,-7,0
21996,754,Jim Jackson,1610612751,NJN,New Jersey Nets,0029601183,1997-04-20,NJN vs. ATL,W,45,10,16,0.625,5,7,0.714,0,0,null,2,8,10,12,0,0,6,2,25,14,0
21996,87,Dikembe Mutombo,1610612737,ATL,Atlanta Hawks,0029601183,1997-04-20,ATL @ NJN,L,15,0,2,0.0,0,0,null,2,4,0.5,2,5,7,1,1,0,0,1,2,-7,0
21996,363,Christian Laettner,1610612737,ATL,Atlanta Hawks,0029601183,1997-04-20,ATL @ NJN,L,21,5,11,0.455,0,1,0.0,3,5,0.6,4,5,9,3,1,0,3,1,13,-3,0
21996,695,Eldridge Recasner,1610612737,ATL,Atlanta Hawks,0029601183,1997-04-20,ATL @ NJN,L,32,3,9,0.333,2,7,0.286,0,0,null,1,4,5,1,0,0,0,0,8,-19,0
21996,376,Eric Montross,1610612751,NJN,New Jersey Nets,0029601183,1997-04-20,NJN vs. ATL,W,35,2,6,0.333,0,0,null,2,5,0.4,3,6,9,0,0,2,0,2,6,14,0
21996,120,Steven Smith,1610612737,ATL,Atlanta Hawks,0029601183,1997-04-20,ATL @ NJN,L,29,6,14,0.429,0,6,0.0,2,2,1.0,2,1,3,4,0,2,3,1,14,-5,0
21996,170,Joe Kleine,1610612751,NJN,New Jersey Nets,0029601183,1997-04-20,NJN vs. ATL,W,7,1,3,0.333,0,0,null,0,0,null,1,0,1,1,0,0,0,1,2,-2,0
21996,383,Kendall Gill,1610612751,NJN,New Jersey Nets,0029601183,1997-04-20,NJN vs. ATL,W,43,6,17,0.353,0,1,0.0,11,13,0.846,2,8,10,9,3,0,1,2,23,25,0
21996,763,Tony Massenburg,1610612751,NJN,New Jersey Nets,0029601183,1997-04-20,NJN vs. ATL,W,35,9,15,0.6,0,0,null,1,1,1.0,4,7,11,0,1,1,2,3,19,6,0
21996,954,Kerry Kittles,1610612751,NJN,New Jersey Nets,0029601183,1997-04-20,NJN vs. ATL,W,40,9,19,0.474,2,5,0.4,3,4,0.75,1,6,7,4,4,0,2,0,23,13,0
21996,1080,Henry James,1610612737,ATL,Atlanta Hawks,0029601183,1997-04-20,ATL @ NJN,L,20,1,9,0.111,1,4,0.25,0,0,null,2,0,2,1,0,0,0,1,3,-10,0
21996,348,Mitchell Butler,1610612757,POR,Portland Trail Blazers,0029601189,1997-04-20,POR vs. LAL,W,0,0,0,null,0,0,null,0,0,null,0,0,0,0,0,0,0,0,0,-1,0
21996,109,Robert Horry,1610612747,LAL,Los Angeles Lakers,0029601189,1997-04-20,LAL @ POR,L,29,1,5,0.2,1,2,0.5,0,0,null,0,0,0,1,0,0,0,4,3,-5,0
21996,2,Byron Scott,1610612747,LAL,Los Angeles Lakers,0029601189,1997-04-20,LAL @ POR,L,14,2,4,0.5,0,2,0.0,1,1,1.0,0,0,0,0,0,0,0,1,5,9,0
21996,201,Chris Dudley,1610612757,POR,Portland Trail Blazers,0029601189,1997-04-20,POR vs. LAL,W,18,0,0,null,0,0,null,1,2,0.5,2,2,4,1,0,0,0,3,1,-3,0
21996,375,Isaiah Rider,1610612757,POR,Portland Trail Blazers,0029601189,1997-04-20,POR vs. LAL,W,41,7,12,0.583,1,1,1.0,5,6,0.833,0,4,4,2,0,0,6,1,20,-1,0
21996,718,Gary Trent,1610612757,POR,Portland Trail Blazers,0029601189,1997-04-20,POR vs. LAL,W,16,4,8,0.5,0,0,null,1,2,0.5,1,3,4,0,0,0,1,0,9,-3,0
21996,969,Travis Knight,1610612747,LAL,Los Angeles Lakers,0029601189,1997-04-20,LAL @ POR,L,9,0,1,0.0,0,0,null,0,0,null,1,1,2,1,1,0,0,2,0,-4,0
21996,89,Nick Van Exel,1610612747,LAL,Los Angeles Lakers,0029601189,1997-04-20,LAL @ POR,L,43,5,12,0.417,2,5,0.4,2,4,0.5,0,2,2,8,2,0,2,1,14,-1,0
21996,965,Derek Fisher,1610612747,LAL,Los Angeles Lakers,0029601189,1997-04-20,LAL @ POR,L,5,0,1,0.0,0,0,null,0,0,null,0,0,0,0,0,0,0,0,0,-3,0
21996,979,Jermaine O'Neal,1610612757,POR,Portland Trail Blazers,0029601189,1997-04-20,POR vs. LAL,W,3,1,1,1.0,0,0,null,1,2,0.5,0,0,0,0,0,0,1,0,3,4,0
21996,716,Rumeal Robinson,1610612757,POR,Portland Trail Blazers,0029601189,1997-04-20,POR vs. LAL,W,4,1,1,1.0,0,0,null,0,0,null,0,1,1,0,0,0,1,2,2,3,0
21996,760,Jerome Kersey,1610612747,LAL,Los Angeles Lakers,0029601189,1997-04-20,LAL @ POR,L,24,3,5,0.6,0,0,null,2,3,0.667,1,5,6,0,6,2,0,3,8,1,0
21996,922,Elden Campbell,1610612747,LAL,Los Angeles Lakers,0029601189,1997-04-20,LAL @ POR,L,36,12,21,0.571,0,0,null,5,5,1.0,4,7,11,0,1,1,0,3,29,3,0
21996,977,Kobe Bryant,1610612747,LAL,Los Angeles Lakers,0029601189,1997-04-20,LAL @ POR,L,4,0,0,null,0,0,null,2,2,1.0,0,1,1,1,0,1,2,0,2,1,0
21996,717,Arvydas Sabonis,1610612757,POR,Portland Trail Blazers,0029601189,1997-04-20,POR vs. LAL,W,29,5,9,0.556,1,2,0.5,5,6,0.833,3,6,9,4,1,2,3,5,16,6,0
21996,361,Clifford Robinson,1610612757,POR,Portland Trail Blazers,0029601189,1997-04-20,POR vs. LAL,W,45,5,10,0.5,1,4,0.25,7,8,0.875,2,4,6,7,3,0,2,4,18,0,0
21996,112,Dontonio Wingfield,1610612757,POR,Portland Trail Blazers,0029601189,1997-04-20,POR vs. LAL,W,2,0,0,null,0,0,null,0,0,null,0,0,0,0,0,0,0,0,0,-1,0
21996,739,Rasheed Wallace,1610612757,POR,Portland Trail Blazers,0029601189,1997-04-20,POR vs. LAL,W,30,4,9,0.444,0,0,null,3,6,0.5,1,6,7,0,1,0,3,4,11,10,0
21996,399,Sean Rooks,1610612747,LAL,Los Angeles Lakers,0029601189,1997-04-20,LAL @ POR,L,9,1,2,0.5,0,0,null,3,4,0.75,2,0,2,2,0,0,0,1,5,-6,0
21996,224,Eddie Jones,1610612747,LAL,Los Angeles Lakers,0029601189,1997-04-20,LAL @ POR,L,31,3,10,0.3,0,1,0.0,0,0,null,0,4,4,2,3,1,2,2,6,-13,0
21996,72,Kenny Anderson,1610612757,POR,Portland Trail Blazers,0029601189,1997-04-20,POR vs. LAL,W,44,7,16,0.438,2,5,0.4,2,2,1.0,2,3,5,4,2,0,1,0,18,1,0
21996,406,Shaquille O'Neal,1610612747,LAL,Los Angeles Lakers,0029601189,1997-04-20,LAL @ POR,L,35,11,21,0.524,0,0,null,2,5,0.4,3,4,7,4,1,1,4,5,24,-2,0
21996,278,Stacey Augmon,1610612757,POR,Portland Trail Blazers,0029601189,1997-04-20,POR vs. LAL,W,7,1,2,0.5,0,0,null,0,0,null,0,0,0,0,0,0,1,1,2,5,0
21996,43,Chris Whitney,1610612764,WAS,Washington Bullets,0029601184,1997-04-20,WAS @ CLE,W,3,0,0,null,0,0,null,0,0,null,0,0,0,0,0,0,0,1,0,-4,0
21996,770,Mark West,1610612739,CLE,Cleveland Cavaliers,0029601184,1997-04-20,CLE vs. WAS,L,9,2,3,0.667,0,0,null,0,1,0.0,1,2,3,1,1,1,1,1,4,4,0
21996,238,Tyrone Hill,1610612739,CLE,Cleveland Cavaliers,0029601184,1997-04-20,CLE vs. WAS,L,29,2,7,0.286,0,0,null,3,5,0.6,2,5,7,0,0,1,2,4,7,-2,0
21996,184,Bobby Phills,1610612739,CLE,Cleveland Cavaliers,0029601184,1997-04-20,CLE vs. WAS,L,17,0,1,0.0,0,0,null,0,0,null,0,2,2,2,0,0,1,0,0,-2,0
21996,265,Harvey Grant,1610612764,WAS,Washington Bullets,0029601184,1997-04-20,WAS @ CLE,W,10,0,1,0.0,0,1,0.0,0,0,null,1,2,3,1,0,0,0,2,0,-5,0
21996,31,Lorenzo Williams,1610612764,WAS,Washington Bullets,0029601184,1997-04-20,WAS @ CLE,W,2,0,0,null,0,0,null,0,0,null,0,0,0,0,0,0,0,3,0,-1,0
21996,168,Chris Mills,1610612739,CLE,Cleveland Cavaliers,0029601184,1997-04-20,CLE vs. WAS,L,46,4,9,0.444,0,1,0.0,1,1,1.0,2,5,7,2,2,0,1,2,9,-2,0
21996,682,Bob Sura,1610612739,CLE,Cleveland Cavaliers,0029601184,1997-04-20,CLE vs. WAS,L,42,3,7,0.429,0,3,0.0,4,6,0.667,1,2,3,11,3,2,1,4,10,-2,0
21996,436,Juwan Howard,1610612764,WAS,Washington Bullets,0029601184,1997-04-20,WAS @ CLE,W,45,4,14,0.286,0,0,null,3,5,0.6,0,5,5,2,1,0,3,4,11,3,0
21996,1114,Jaren Jackson,1610612764,WAS,Washington Bullets,0029601184,1997-04-20,WAS @ CLE,W,11,1,1,1.0,0,0,null,0,0,null,1,2,3,0,0,0,1,1,2,-10,0
21996,393,Rod Strickland,1610612764,WAS,Washington Bullets,0029601184,1997-04-20,WAS @ CLE,W,45,7,16,0.438,0,1,0.0,5,6,0.833,1,1,2,9,1,0,5,3,19,8,0
21996,198,Danny Ferry,1610612739,CLE,Cleveland Cavaliers,0029601184,1997-04-20,CLE vs. WAS,L,36,5,12,0.417,1,3,0.333,0,0,null,2,4,6,1,1,2,0,3,11,-10,0
21996,100,Tim Legler,1610612764,WAS,Washington Bullets,0029601184,1997-04-20,WAS @ CLE,W,13,0,2,0.0,0,2,0.0,1,2,0.5,0,1,1,0,0,2,0,0,1,11,0
21996,49,Gheorghe Muresan,1610612764,WAS,Washington Bullets,0029601184,1997-04-20,WAS @ CLE,W,21,4,7,0.571,0,0,null,4,6,0.667,6,2,8,1,0,2,0,0,12,6,0
