SEASON_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE
21989,64,Sam Perkins,1610612742,DAL,Dallas Mavericks,0028901104,1990-04-22,DAL vs. CHH,W,22,8,13,0.615,0,0,null,1,1,1.0,3,4,7,1,0,0,0,0,17,null,0
21989,82,Bill Wennington,1610612742,DAL,Dallas Mavericks,0028901104,1990-04-22,DAL vs. CHH,W,31,7,10,0.7,0,0,null,0,0,null,3,5,8,3,1,2,3,2,14,null,0
21989,157,Derek Harper,1610612742,DAL,Dallas Mavericks,0028901104,1990-04-22,DAL vs. CHH,W,19,3,8,0.375,0,0,null,1,1,1.0,1,2,3,6,0,0,2,2,7,null,0
21989,78293,Roy Tarpley,1610612742,DAL,Dallas Mavericks,0028901104,1990-04-22,DAL vs. CHH,W,24,7,14,0.5,0,0,null,1,1,1.0,5,1,6,1,1,1,0,2,15,null,0
21989,737,Bob McCann,1610612742,DAL,Dallas Mavericks,0028901104,1990-04-22,DAL vs. CHH,W,10,1,3,0.333,0,0,null,2,2,1.0,1,1,2,1,0,0,0,0,4,null,0
21989,1006,Herb Williams,1610612742,DAL,Dallas Mavericks,0028901104,1990-04-22,DAL vs. CHH,W,19,4,5,0.8,1,1,1.0,4,4,1.0,0,3,3,1,1,4,1,2,13,null,0
21989,1839,Randy White,1610612742,DAL,Dallas Mavericks,0028901104,1990-04-22,DAL vs. CHH,W,22,3,7,0.429,0,0,null,0,0,null,0,3,3,1,0,0,1,4,6,null,0
21989,76024,Steve Alford,1610612742,DAL,Dallas Mavericks,0028901104,1990-04-22,DAL vs. CHH,W,25,5,9,0.556,0,2,0.0,4,4,1.0,0,4,4,3,0,0,3,2,14,null,0
21989,76176,Rolando Blackman,1610612742,DAL,Dallas Mavericks,0028901104,1990-04-22,DAL vs. CHH,W,22,3,6,0.5,0,0,null,2,2,1.0,0,0,0,4,1,0,1,0,8,null,0
21989,76516,Brad Davis,1610612742,DAL,Dallas Mavericks,0028901104,1990-04-22,DAL vs. CHH,W,4,0,1,0.0,0,0,null,0,0,null,0,0,0,2,0,0,0,0,0,null,0
21989,76583,James Donaldson,1610612742,DAL,Dallas Mavericks,0028901104,1990-04-22,DAL vs. CHH,W,16,5,6,0.833,0,0,null,3,5,0.6,1,2,3,0,0,0,1,1,13,null,0
21989,77173,Anthony Jones,1610612742,DAL,Dallas Mavericks,0028901104,1990-04-22,DAL vs. CHH,W,26,2,8,0.25,0,1,0.0,3,4,0.75,2,4,6,3,1,0,0,3,7,null,0
21989,177,Muggsy Bogues,1610612766,CHH,Charlotte Hornets,0028901104,1990-04-22,CHH @ DAL,L,25,2,3,0.667,0,0,null,0,0,null,0,1,1,8,2,0,2,1,4,null,0
21989,52,Micheal Williams,1610612766,CHH,Charlotte Hornets,0028901104,1990-04-22,CHH @ DAL,L,14,1,4,0.25,0,0,null,0,0,null,1,2,3,7,1,0,1,1,2,null,0
21989,77502,Mel McCants,1610612747,LAL,Los Angeles Lakers,0028901099,1990-04-22,LAL @ POR,L,19,1,8,0.125,0,0,null,0,0,null,0,2,2,1,0,0,0,5,2,null,0
21989,76441,Wayne Cooper,1610612757,POR,Portland Trail Blazers,0028901099,1990-04-22,POR vs. LAL,W,15,3,5,0.6,0,0,null,1,3,0.333,1,3,4,1,0,1,0,3,7,null,0
21989,361,Clifford Robinson,1610612757,POR,Portland Trail Blazers,0028901099,1990-04-22,POR vs. LAL,W,21,6,13,0.462,0,0,null,0,0,null,2,2,4,1,0,1,2,2,12,null,0
21989,433,Buck Williams,1610612757,POR,Portland Trail Blazers,0028901099,1990-04-22,POR vs. LAL,W,15,3,4,0.75,0,0,null,1,1,1.0,0,2,2,1,0,2,1,5,7,null,0
21989,124,Vlade Divac,1610612747,LAL,Los Angeles Lakers,0028901099,1990-04-22,LAL @ POR,L,33,7,13,0.538,0,0,null,0,1,0.0,4,5,9,2,1,1,1,4,14,null,0
21989,760,Jerome Kersey,1610612757,POR,Portland Trail Blazers,0028901099,1990-04-22,POR vs. LAL,W,27,7,11,0.636,0,0,null,9,12,0.75,4,4,8,4,2,0,0,2,23,null,0
21989,77096,Byron Irvin,1610612757,POR,Portland Trail Blazers,0028901099,1990-04-22,POR vs. LAL,W,12,5,8,0.625,0,0,null,0,0,null,1,4,5,4,1,0,0,1,10,null,0
21989,78418,Jay Vincent,1610612747,LAL,Los Angeles Lakers,0028901099,1990-04-22,LAL @ POR,L,25,7,12,0.583,0,0,null,0,0,null,0,2,2,1,2,0,4,4,14,null,0
21989,76599,Larry Drew,1610612747,LAL,Los Angeles Lakers,0028901099,1990-04-22,LAL @ POR,L,44,1,16,0.063,0,4,0.0,2,2,1.0,0,5,5,5,1,0,6,4,4,null,0
21989,77845,Drazen Petrovic,1610612757,POR,Portland Trail Blazers,0028901099,1990-04-22,POR vs. LAL,W,16,1,5,0.2,0,1,0.0,4,5,0.8,0,2,2,3,0,1,1,0,6,null,0
21989,95,Mark Bryant,1610612757,POR,Portland Trail Blazers,0028901099,1990-04-22,POR vs. LAL,W,27,5,8,0.625,0,0,null,2,2,1.0,3,7,10,1,0,0,1,5,12,null,0
21989,920,A.C. Green,1610612747,LAL,Los Angeles Lakers,0028901099,1990-04-22,LAL @ POR,L,23,4,12,0.333,0,0,null,9,12,0.75,6,5,11,3,0,0,0,2,17,null,0
21989,78615,Orlando Woolridge,1610612747,LAL,Los Angeles Lakers,0028901099,1990-04-22,LAL @ POR,L,34,8,16,0.5,0,1,0.0,1,1,1.0,2,0,2,3,1,2,3,1,17,null,0
21989,77170,Nate Johnston,1610612757,POR,Portland Trail Blazers,0028901099,1990-04-22,POR vs. LAL,W,12,2,7,0.286,0,1,0.0,0,2,0.0,0,1,1,0,0,1,2,2,4,null,0
21989,345,Terry Porter,1610612757,POR,Portland Trail Blazers,0028901099,1990-04-22,POR vs. LAL,W,24,6,9,0.667,0,2,0.0,3,3,1.0,0,1,1,8,3,0,2,1,15,null,0
21989,77558,Mark McNamara,1610612747,LAL,Los Angeles Lakers,0028901099,1990-04-22,LAL @ POR,L,24,6,15,0.4,0,0,null,3,4,0.75,5,4,9,1,1,0,2,4,15,null,0
21989,76444,Michael Cooper,1610612747,LAL,Los Angeles Lakers,0028901099,1990-04-22,LAL @ POR,L,38,1,14,0.071,0,6,0.0,3,3,1.0,3,2,5,4,0,1,2,4,5,null,0
21989,404,Kevin Duckworth,1610612757,POR,Portland Trail Blazers,0028901099,1990-04-22,POR vs. LAL,W,24,5,8,0.625,0,0,null,0,0,null,2,6,8,0,1,1,1,2,10,null,0
21989,17,Clyde Drexler,1610612757,POR,Portland Trail Blazers,0028901099,1990-04-22,POR vs. LAL,W,29,9,16,0.563,1,4,0.25,2,3,0.667,1,6,7,7,0,1,2,3,21,null,0
21989,78633,Danny Young,1610612757,POR,Portland Trail Blazers,0028901099,1990-04-22,POR vs. LAL,W,18,1,1,1.0,0,0,null,1,3,0.333,0,4,4,7,1,0,0,0,3,null,0
21989,22,Rik Smits,1610612754,IND,Indiana Pacers,0028901105,1990-04-22,IND @ WAS,W,30,9,13,0.692,0,0,null,2,2,1.0,1,2,3,2,0,3,1,4,20,null,0
21989,265,Harvey Grant,1610612764,WAS,Washington Bullets,0028901105,1990-04-22,WAS vs. IND,L,31,5,10,0.5,0,0,null,2,2,1.0,2,4,6,5,1,1,2,3,12,null,0
21989,456,Chuck Person,1610612754,IND,Indiana Pacers,0028901105,1990-04-22,IND @ WAS,W,34,8,17,0.471,1,2,0.5,2,2,1.0,1,4,5,3,0,0,4,5,19,null,0
21989,76019,Mark Alarie,1610612764,WAS,Washington Bullets,0028901105,1990-04-22,WAS vs. IND,L,25,6,13,0.462,0,1,0.0,1,1,1.0,5,4,9,1,0,0,3,1,13,null,0
21989,77264,Bernard King,1610612764,WAS,Washington Bullets,0028901105,1990-04-22,WAS vs. IND,L,38,16,27,0.593,0,0,null,7,8,0.875,4,2,6,2,1,0,2,3,39,null,0
21989,78059,Mike Sanders,1610612754,IND,Indiana Pacers,0028901105,1990-04-22,IND @ WAS,W,14,2,5,0.4,0,0,null,0,0,null,0,2,2,0,0,1,1,1,4,null,0
21989,1456,Randy Wittman,1610612754,IND,Indiana Pacers,0028901105,1990-04-22,IND @ WAS,W,14,3,4,0.75,0,0,null,0,0,null,0,2,2,1,0,0,1,0,6,null,0
21989,279,Charles Jones,1610612764,WAS,Washington Bullets,0028901105,1990-04-22,WAS vs. IND,L,30,1,2,0.5,0,0,null,1,2,0.5,2,4,6,2,0,3,2,6,3,null,0
21989,96,Detlef Schrempf,1610612754,IND,Indiana Pacers,0028901105,1990-04-22,IND @ WAS,W,37,8,9,0.889,0,0,null,9,10,0.9,3,6,9,1,1,1,3,3,25,null,0
21989,117,Jeff Malone,1610612764,WAS,Washington Bullets,0028901105,1990-04-22,WAS vs. IND,L,26,4,13,0.308,0,0,null,0,0,null,0,1,1,1,1,0,0,1,8,null,0
21989,313,Vern Fleming,1610612754,IND,Indiana Pacers,0028901105,1990-04-22,IND @ WAS,W,43,6,16,0.375,0,1,0.0,6,7,0.857,5,2,7,17,3,0,3,1,18,null,0
21989,78437,Darrell Walker,1610612764,WAS,Washington Bullets,0028901105,1990-04-22,WAS vs. IND,L,45,4,11,0.364,0,0,null,3,4,0.75,4,9,13,15,1,0,3,3,11,null,0
21989,397,Reggie Miller,1610612754,IND,Indiana Pacers,0028901105,1990-04-22,IND @ WAS,W,34,7,16,0.438,3,6,0.5,4,4,1.0,0,1,1,2,2,0,0,2,21,null,0
21989,67,Tom Hammonds,1610612764,WAS,Washington Bullets,0028901105,1990-04-22,WAS vs. IND,L,19,7,11,0.636,0,0,null,3,4,0.75,4,0,4,2,1,1,1,3,17,null,0
21989,289,Ledell Eackles,1610612764,WAS,Washington Bullets,0028901105,1990-04-22,WAS vs. IND,L,25,6,17,0.353,0,2,0.0,0,0,null,1,0,1,3,2,0,3,4,12,null,0
21989,78,LaSalle Thompson,1610612754,IND,Indiana Pacers,0028901105,1990-04-22,IND @ WAS,W,29,6,7,0.857,0,0,null,2,3,0.667,5,3,8,1,0,1,3,2,14,null,0
21989,76874,Rickey Green,1610612754,IND,Indiana Pacers,0028901105,1990-04-22,IND @ WAS,W,5,0,1,0.0,0,0,null,0,0,null,0,0,0,2,0,0,0,1,0,null,0
21989,77060,Ed Horton,1610612764,WAS,Washington Bullets,0028901105,1990-04-22,WAS vs. IND,L,1,1,1,1.0,0,0,null,0,0,null,0,0,0,0,0,0,0,1,2,null,0
21989,247,Joe Dumars,1610612765,DET,Detroit Pistons,0028901100,1990-04-22,DET vs. CHI,W,34,6,12,0.5,1,2,0.5,4,4,1.0,0,1,1,4,0,0,2,0,17,null,0
21989,76362,Bill Cartwright,1610612741,CHI,Chicago Bulls,0028901100,1990-04-22,CHI @ DET,L,26,2,6,0.333,0,0,null,4,4,1.0,0,7,7,0,0,1,1,4,8,null,0
21989,78318,Isiah Thomas,1610612765,DET,Detroit Pistons,0028901100,1990-04-22,DET vs. CHI,W,37,7,14,0.5,0,2,0.0,4,5,0.8,0,6,6,6,1,0,7,2,18,null,0
21989,893,Michael Jordan,1610612741,CHI,Chicago Bulls,0028901100,1990-04-22,CHI @ DET,L,37,10,23,0.435,1,3,0.333,1,2,0.5,3,7,10,4,2,0,2,3,22,null,0
21989,937,Scottie Pippen,1610612741,CHI,Chicago Bulls,0028901100,1990-04-22,CHI @ DET,L,43,7,10,0.7,0,2,0.0,2,3,0.667,0,4,4,10,6,2,3,6,16,null,0
21989,100263,Bill Laimbeer,1610612765,DET,Detroit Pistons,0028901100,1990-04-22,DET vs. CHI,W,26,5,12,0.417,1,3,0.333,4,4,1.0,5,6,11,4,0,0,1,5,15,null,0
21989,76993,Gerald Henderson,1610612765,DET,Detroit Pistons,0028901100,1990-04-22,DET vs. CHI,W,4,0,1,0.0,0,1,0.0,0,0,null,0,0,0,1,0,0,0,0,0,null,0
21989,927,John Salley,1610612765,DET,Detroit Pistons,0028901100,1990-04-22,DET vs. CHI,W,31,4,6,0.667,0,0,null,4,4,1.0,2,7,9,3,2,1,2,4,12,null,0
21989,270,Horace Grant,1610612741,CHI,Chicago Bulls,0028901100,1990-04-22,CHI @ DET,L,42,3,11,0.273,0,0,null,5,6,0.833,3,2,5,1,0,1,1,4,11,null,0
21989,77034,Craig Hodges,1610612741,CHI,Chicago Bulls,0028901100,1990-04-22,CHI @ DET,L,20,2,7,0.286,1,3,0.333,4,4,1.0,0,1,1,4,1,0,2,2,9,null,0
21989,229,James Edwards,1610612765,DET,Detroit Pistons,0028901100,1990-04-22,DET vs. CHI,W,24,4,7,0.571,0,0,null,0,0,null,1,2,3,0,0,1,2,4,8,null,0
21989,781,Will Perdue,1610612741,CHI,Chicago Bulls,0028901100,1990-04-22,CHI @ DET,L,5,1,3,0.333,0,0,null,1,1,1.0,1,0,1,0,0,0,0,1,3,null,0
21989,351,Stacey King,1610612741,CHI,Chicago Bulls,0028901100,1990-04-22,CHI @ DET,L,28,5,8,0.625,0,0,null,10,11,0.909,2,0,2,1,2,0,4,1,20,null,0
21989,23,Dennis Rodman,1610612765,DET,Detroit Pistons,0028901100,1990-04-22,DET vs. CHI,W,27,5,8,0.625,0,0,null,2,2,1.0,3,4,7,2,1,0,1,4,12,null,0
21989,769,B.J. Armstrong,1610612741,CHI,Chicago Bulls,0028901100,1990-04-22,CHI @ DET,L,15,0,4,0.0,0,0,null,0,0,null,0,2,2,1,1,1,3,0,0,null,0
